_id,ltable_id,rtable_id,ltable_title,ltable_year,ltable_mpaa,ltable_runtime,ltable_genres,ltable_director,ltable_stars,ltable_gross,rtable_title,rtable_year,rtable_mpaa,rtable_runtime,rtable_genres,rtable_director,rtable_stars,rtable_gross,gold
9224028,845,25995,Die Hard with a Vengeance,1995,R,128 min,"Action, Adventure, Thriller",John McTiernan,"Bruce Willis,Jeremy Irons,Samuel L. Jackson,Graham Greene",$100.01M,To Die For,1995,R,-1,Black Comedy,Gus Van Sant,"Matt Dillon,Nicole Kidman","$27,688,744",0
9233767,895,26022,Harry Potter and the Goblet of Fire,2005,PG-13,157 min,"Adventure, Family, Fantasy",Mike Newell,"Daniel Radcliffe,Emma Watson,Rupert Grint,Eric Sykes",$290.01M,The Work and the Glory: American Zion,2005,PG-13,-1,Drama,-1,-1,-1,0
9245367,2447,26056,Talladega Nights: The Ballad of Ricky Bobby,2006,PG-13,108 min,"Action, Comedy, Sport",Adam McKay,"Will Ferrell,John C. Reilly,Sacha Baron Cohen,Gary Cole",$148.21M,The Second Chance,2006,PG-13,-1,Drama,-1,-1,-1,0
9245655,2817,26056,X-Men: The Last Stand,2006,PG-13,104 min,"Action, Adventure, Fantasy",Brett Ratner,"Patrick Stewart,Hugh Jackman,Halle Berry,Famke Janssen",$234.36M,The Second Chance,2006,PG-13,-1,Drama,-1,-1,-1,0
9251043,2657,26074,After the Wedding,2006,R,120 min,Drama,Susanne Bier,"Mads Mikkelsen,Sidse Babett Knudsen,Rolf Lassgård,Neeral Mulchandani",$0.41M,The Woods,2006,R,-1,Horror,Lucky McKee,-1,-1,0
9257265,1619,26082,Ghost Dog: The Way of the Samurai,1999,R,116 min,"Action, Crime, Drama",Jim Jarmusch,"Forest Whitaker,Henry Silva,John Tormey,Cliff Gorman",$3.31M,The Wood,1999,R,106 minutes,Comedy,Rick Famuyliwa,-1,-1,0
9261027,1159,26090,The Babadook,2014,Not Rated,93 min,"Drama, Horror",Jennifer Kent,"Essie Davis,Noah Wiseman,Daniel Henshall,Hayley McElhinney",$0.92M,The Roughnecks,2014,Not Rated,97 minutes,Documentary,Richard Cameron White,-1,-1,0
9263448,3743,26102,Chloe in the Afternoon,1972,R,97 min,"Drama, Romance",Éric Rohmer,"Bernard Verley,Zouzou,Françoise Verley,Daniel Ceccaldi",-1,Season of the Witch,1972,R,-1,Horror,George A. Romero,-1,-1,0
9288903,1058,26158,The Cabin in the Woods,2012,R,95 min,"Fantasy, Horror",Drew Goddard,"Kristen Connolly,Chris Hemsworth,Anna Hutchison,Fran Kranz",$42.07M,Seance: The Summoning,2012,R,-1,-1,-1,-1,-1,0
9315545,4065,26236,Going Clear: Scientology & the Prison of Belief,2015,Not Rated,119 min,Documentary,Alex Gibney,"Paul Haggis,Jason Beghe,Spanky Taylor,David Miscavige",-1,Time Out of Mind,2015,Not Rated,121 minutes,Drama,Oren Moverman,Richard Gere,"$311,847",0
9319576,1392,26243,Born on the Fourth of July,1989,R,145 min,"Biography, Drama, War",Oliver Stone,"Tom Cruise,Raymond J. Barry,Caroline Kava,Josh Evans",$70.00M,Sea of Love,1989,R,113 minutes,Thriller/Suspense,Harold Becker,Al Pacino,-1,0
9340100,3298,26277,The Cat Returns,2002,G,75 min,"Animation, Adventure, Comedy",Hiroyuki Morita,"Chizuru Ikewaki,Yoshihiko Hakamada,Aki Maeda,Takayuki Yamada",-1,The Rookie,2002,G,127 minutes,Drama,John Lee Hancock,Dennis Quaid,"$80,491,516",0
9345666,899,26295,The Raid 2,2014,R,150 min,"Action, Crime, Thriller",Gareth Evans,"Iko Uwais,Yayan Ruhian,Arifin Putra,Oka Antara",$2.63M,The Scribbler,2014,R,88 minutes,Thriller/Suspense,John Suits,Katie Cassidy,-1,0
9345942,3634,26295,The One I Love,2014,R,91 min,"Drama, Fantasy, Romance",Charlie McDowell,"Mark Duplass,Elisabeth Moss,Ted Danson,Kiana Cason",$0.51M,The Scribbler,2014,R,88 minutes,Thriller/Suspense,John Suits,Katie Cassidy,-1,0
9356585,872,26309,The Sandlot,1993,PG,101 min,"Comedy, Drama, Family",David Mickey Evans,"Tom Guiry,Mike Vitar,Art LaFleur,Patrick Renna",$32.42M,Rookie of the Year,1993,PG,-1,Comedy,Daniel Stern,-1,-1,0
9366500,1218,26334,The Guard,2011,R,96 min,"Comedy, Crime, Thriller",John Michael McDonagh,"Brendan Gleeson,Don Cheadle,Mark Strong,Ronan Collins",$5.36M,Scream of the Banshee,2011,R,90 minutes,Horror,Steven C. Miller,-1,$677,0
9367608,4278,26337,Scream 2,1997,R,120 min,"Horror, Mystery",Wes Craven,"Neve Campbell,Courteney Cox,David Arquette,Jada Pinkett Smith",$101.36M,Scream 2,1997,R,120 minutes,Horror,Wes Craven,-1,"$172,363,301",0
9397032,142,26414,The Devil's Backbone,2001,R,106 min,"Drama, Horror",Guillermo del Toro,"Marisa Paredes,Eduardo Noriega,Federico Luppi,Fernando Tielve",$0.75M,The Score,2001,R,124 minutes,Thriller/Suspense,Frank Oz,"Robert De Niro,Edward Norton","$113,542,091",0
9397627,2693,26414,The Last Castle,2001,R,131 min,"Action, Drama, Thriller",Rod Lurie,"Robert Redford,James Gandolfini,Mark Ruffalo,Steve Burton",$18.21M,The Score,2001,R,124 minutes,Thriller/Suspense,Frank Oz,"Robert De Niro,Edward Norton","$113,542,091",0
9400479,4224,26429,The Next Three Days,2010,PG-13,133 min,"Action, Crime, Drama",Paul Haggis,"Russell Crowe,Elizabeth Banks,Liam Neeson,Michael Buie",$21.15M,The Romantics,2010,PG-13,95 minutes,Comedy,Galt Niederhoffer,"Katie Holmes,Josh Duhamel,Anne Parquin",-1,0
9417643,1788,26470,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,PG,103 min,"Adventure, Comedy, Romance",W.D. Richter,"Peter Weller,John Lithgow,Ellen Barkin,Jeff Goldblum",$6.25M,Romancing the Stone,1984,PG,106 minutes,Adventure,Robert Zemeckis,"Michael Douglas,Kathleen Turner","$115,078,260",0
9446636,2557,26543,The Blair Witch Project,1999,R,81 min,"Horror, Mystery",Daniel Myrick,"Eduardo Sánchez,Heather Donahue,Michael C. Williams,Joshua Leonard,Bob Griffin",$140.54M,The School of Flesh,1999,R,-1,Drama,-1,-1,-1,0
9478526,1360,26651,The Running Man,1987,R,101 min,"Action, Sci-Fi, Thriller",Paul Michael Glaser,"Arnold Schwarzenegger,Maria Conchita Alonso,Yaphet Kotto,Jim Brown",$38.12M,The Witches of Eastwick,1987,R,118 minutes,Comedy,George Miller,"Jack Nicholson,Cher,Susan Sarandon,Michelle Pfeiffer",-1,0
9546552,1558,26817,The Straight Story,1999,G,112 min,"Biography, Drama",David Lynch,"Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter",$6.20M,The Winslow Boy,1999,G,-1,Drama,David Mamet,-1,-1,0
9585685,2952,26955,Seeking a Friend for the End of the World,2012,R,101 min,"Adventure, Comedy, Drama",Lorene Scafaria,"Steve Carell,Keira Knightley,Melanie Lynskey,Patton Oswalt",$6.62M,Save the Date,2012,R,98 minutes,Romantic Comedy,Michael Mohan,"Lizzy Caplan,Alison Brie,Geoffrey Arend,Mark Webber",-1,0
9596230,3586,26973,The Messenger,2009,R,113 min,"Drama, Romance, War",Oren Moverman,"Ben Foster,Samantha Morton,Woody Harrelson,Jena Malone",$0.07M,Rob Zombie Presents The Haunted World of El Superbeasto,2009,R,-1,-1,-1,-1,-1,0
9613453,3619,27030,The Sessions,2012,R,95 min,"Biography, Comedy, Drama",Ben Lewin,"John Hawkes,Helen Hunt,William H. Macy,Moon Bloodgood",$6.00M,The Thompsons,2012,R,-1,-1,-1,-1,-1,0
9648262,2446,27115,The Lincoln Lawyer,2011,R,118 min,"Crime, Drama, Thriller",Brad Furman,"Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy",$58.01M,The Road to Freedom,2011,R,-1,-1,-1,-1,-1,0
9691819,3415,27232,Very Bad Things,1998,R,100 min,"Comedy, Crime, Thriller",Peter Berg,"Christian Slater,Daniel Stern,Cameron Diaz,Jon Favreau",$9.80M,Wild Things,1998,R,108 minutes,Thriller/Suspense,-1,Matt Dillon,"$55,576,699",0
9700193,2446,27247,The Lincoln Lawyer,2011,R,118 min,"Crime, Drama, Thriller",Brad Furman,"Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy",$58.01M,The River Murders,2011,R,-1,Thriller/Suspense,Rich Cowan,-1,-1,0
9711617,2557,27285,The Blair Witch Project,1999,R,81 min,"Horror, Mystery",Daniel Myrick,"Eduardo Sánchez,Heather Donahue,Michael C. Williams,Joshua Leonard,Bob Griffin",$140.54M,The Thirteenth Floor,1999,R,-1,Thriller/Suspense,-1,-1,-1,0
9730236,2795,27339,Devil in a Blue Dress,1995,R,102 min,"Crime, Drama, Mystery",Carl Franklin,"Denzel Washington,Tom Sizemore,Jennifer Beals,Don Cheadle",$16.03M,Things to Do in Denver when You're Dead,1995,R,-1,Black Comedy,Gary Fleder,-1,-1,0
9731177,1485,27342,The Orphanage,2007,R,105 min,"Drama, Mystery, Thriller",J.A. Bayona,"Belén Rueda,Fernando Cayo,Roger Príncep,Mabel Rivera",$7.16M,Things We Lost in the Fire,2007,R,119 minutes,Drama,-1,"Halle Berry,Benicio del Toro","$8,120,148",0
9734589,1518,27348,The Skin I Live In,2011,R,120 min,"Drama, Thriller",Pedro Almodóvar,"Antonio Banderas,Elena Anaya,Jan Cornet,Marisa Paredes",$3.19M,The Thing,2011,R,102 minutes,Horror,Matthjs Van Heijnngen,"Mary Elizabeth Winstead,Joel Edgerton,Eric Christian Olsen,Adewale Akinnuoye-Agbaje,Trond Espen Seim","$27,573,078",0
9744571,1996,27366,Rumble in the Bronx,1995,R,87 min,"Action, Comedy, Crime",Stanley Tong,"Jackie Chan,Anita Mui,Françoise Yip,Bill Tung",$32.39M,Wigstock: The Movie,1995,R,-1,Documentary,-1,"Alexis Arquette,Jackie Beat,Deee-lite,The Lady Bunny,Lypsinka,Mistress Formika",-1,0
9751597,2701,27378,The Guest,2014,R,100 min,"Mystery, Thriller",Adam Wingard,"Dan Stevens,Sheila Kelley,Maika Monroe,Joel David Moore",$0.32M,Rise of the Dinosaurs,2014,R,-1,Horror,Anthony Fankhauser,-1,-1,0
9760040,2698,27385,The Pelican Brief,1993,PG-13,141 min,"Crime, Drama, Mystery",Alan J. Pakula,"Julia Roberts,Denzel Washington,Sam Shepard,John Heard",$100.77M,The Thing Called Love,1993,PG-13,-1,-1,-1,-1,-1,0
9789957,282,27455,They Live,1988,R,94 min,"Action, Horror, Sci-Fi",John Carpenter,"Roddy Piper,Keith David,Meg Foster,George 'Buck' Flower",$13.01M,They Live,1988,R,-1,Thriller/Suspense,John Carpenter,-1,-1,1
9818285,3034,27543,Death at a Funeral,2007,R,87 min,Comedy,Frank Oz,"Matthew Macfadyen,Peter Dinklage,Ewen Bremner,Keeley Hawes",$8.58M,Right at Your Door,2007,R,-1,Thriller/Suspense,-1,-1,-1,0
9830389,3239,27587,The Beach,2000,R,119 min,"Adventure, Drama, Romance",Danny Boyle,"Leonardo DiCaprio,Daniel York,Patcharawan Patarakijjanon,Virginie Ledoyen",$39.79M,The Whole Nine Yards,2000,R,-1,Comedy,-1,Bruce Willis,"$85,527,867",0
9841923,683,27609,The Celebration,1998,R,105 min,Drama,Thomas Vinterberg,"Ulrich Thomsen,Henning Moritzen,Thomas Bo Larsen,Paprika Steen",$1.65M,The Theory of Flight,1998,R,98 minutes,-1,Paul Greengrass,"Helena Bonham Carter,Kenneth Branagh",-1,0
9845758,2880,27614,The Theory of Everything,2014,PG-13,123 min,"Biography, Drama, Romance",James Marsh,"Eddie Redmayne,Felicity Jones,Tom Prior,Sophie Perry",$35.89M,The Theory of Everything,2014,PG-13,123 minutes,Drama,James Marsh,"Eddie Redmayne,Felicity Jones","$123,327,692",1
9861786,343,27654,The Matrix,1999,R,136 min,"Action, Sci-Fi",Lana Wachowski,"Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving",$171.48M,Ride With the Devil,1999,R,-1,Western,Ang Lee,Tobey Maguire,-1,0
9862195,1619,27654,Ghost Dog: The Way of the Samurai,1999,R,116 min,"Action, Crime, Drama",Jim Jarmusch,"Forest Whitaker,Henry Silva,John Tormey,Cliff Gorman",$3.31M,Ride With the Devil,1999,R,-1,Western,Ang Lee,Tobey Maguire,-1,0
9911609,137,27788,The Perks of Being a Wallflower,2012,PG-13,102 min,"Drama, Romance",Stephen Chbosky,"Logan Lerman,Emma Watson,Ezra Miller,Paul Rudd",$17.74M,Salmon Fishing in the Yemen,2012,PG-13,111 minutes,Drama,Lasse HallstrÃ¶m,"Ewan McGregor,Emily Blunt","$33,008,656",0
9912903,4125,27788,The Bourne Legacy,2012,PG-13,135 min,"Action, Adventure, Mystery",Tony Gilroy,"Jeremy Renner,Rachel Weisz,Edward Norton,Scott Glenn",$113.20M,Salmon Fishing in the Yemen,2012,PG-13,111 minutes,Drama,Lasse HallstrÃ¶m,"Ewan McGregor,Emily Blunt","$33,008,656",0
9915283,1159,27812,The Babadook,2014,Not Rated,93 min,"Drama, Horror",Jennifer Kent,"Essie Davis,Noah Wiseman,Daniel Henshall,Hayley McElhinney",$0.92M,The White Haired Witch of Lunar Kingdom,2014,Not Rated,104 minutes,Adventure,Zhang Zhiliang,-1,"$61,850,000",0
9929636,2564,27852,The New World,2005,PG-13,135 min,"Biography, Drama, History",Terrence Malick,"Colin Farrell,Q'orianka Kilcher,Christopher Plummer,Christian Bale",$12.71M,The White Countess,2005,PG-13,-1,Drama,James Ivory,-1,"$2,814,566",0
9945160,1594,27903,The Last of the Mohicans,1992,R,112 min,"Action, Adventure, Drama",Michael Mann,"Daniel Day-Lewis,Madeleine Stowe,Russell Means,Eric Schweig",$75.51M,Whispers in the Dark,1992,R,-1,Thriller/Suspense,-1,-1,-1,0
9965199,2378,27940,All the Real Girls,2003,R,108 min,"Drama, Romance",David Gordon Green,"Zooey Deschanel,Paul Schneider,Patricia Clarkson,Shea Whigham",$0.55M,The Safety of Objects,2003,R,-1,-1,-1,"Dermot Mulroney,Glenn Close,Timothy Olyphant,Jessica Campbell,Patricia Clarkson,Joshua Jackson,Moira Kelly,Robert Klein",-1,0
9971441,4065,27957,Going Clear: Scientology & the Prison of Belief,2015,Not Rated,119 min,Documentary,Alex Gibney,"Paul Haggis,Jason Beghe,Spanky Taylor,David Miscavige",-1,Where's the Love,2015,Not Rated,82 minutes,Comedy,Trey Haley,-1,-1,0
9975713,2617,27960,The Brother from Another Planet,1984,R,108 min,"Comedy, Sci-Fi",John Sayles,"Joe Morton,Daryl Edwards,Rosanna Carter,Ray Ramirez",$3.70M,Revenge of the Nerds,1984,R,90 minutes,Comedy,Jeff Kanew,-1,-1,0
9977254,2703,27961,The Drop,2014,R,106 min,"Crime, Drama",Michaël R. Roskam,"Tom Hardy,Noomi Rapace,James Gandolfini,Matthias Schoenaerts",$10.72M,Revenge of the Green Dragons,2014,R,94 minutes,Action,Wai-keung Lau,"Justin Chon,Kevin Wu",-1,0
9979521,638,27963,The Secret in Their Eyes,2009,R,129 min,"Drama, Mystery, Romance",Juan José Campanella,"Ricardo Darín,Soledad Villamil,Pablo Rago,Carla Quevedo",$20.17M,Revenge of the Boarding School Dropouts,2009,R,-1,-1,-1,-1,-1,0
9980203,2520,27963,Bad Lieutenant: Port of Call New Orleans,2009,R,122 min,"Crime, Drama",Werner Herzog,"Nicolas Cage,Eva Mendes,Russell M. Haeuser,Val Kilmer",$1.70M,Revenge of the Boarding School Dropouts,2009,R,-1,-1,-1,-1,-1,0
10012433,4004,28045,Keeping the Faith,2000,PG-13,128 min,"Comedy, Drama, Romance",Edward Norton,"Ben Stiller,Edward Norton,Jenna Elfman,Anne Bancroft",$37.05M,Where the Heart Is,2000,PG-13,-1,Drama,-1,"Ashley Judd,Stockard Channing,Natalie Portman,Joan Cusack","$40,862,054",0
10020023,4106,28063,The Beat That My Heart Skipped,2005,Not Rated,108 min,"Crime, Drama, Music",Jacques Audiard,"Romain Duris,Aure Atika,Emmanuelle Devos,Niels Arestrup",$1.02M,Return to the Land of Wonders,2005,Not Rated,-1,Documentary,-1,-1,-1,0
10070020,87,28159,Star Wars: Episode VI - Return of the Jedi,1983,PG,131 min,"Action, Adventure, Fantasy",Richard Marquand,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams",$309.13M,Terms of Endearment,1983,PG,131 minutes,Drama,James L. Brooks,-1,-1,0
10072690,2257,28168,A Tale of Two Sisters,2003,R,115 min,"Drama, Horror, Mystery",Jee-woon Kim,"Kap-su Kim,Jung-ah Yum,Soo-jung Lim,Geun-young Moon",-1,Terminator 3: Rise of the Machines,2003,R,109 minutes,Action,Jonathan Mostow,"Arnold Schwarzenegger,Nick Stahl","$433,058,296",0
10073217,3735,28168,The Best of Youth,2003,R,366 min,"Drama, Romance",Marco Tullio Giordana,"Luigi Lo Cascio,Alessio Boni,Jasmine Trinca,Sonia Bergamasco",$0.25M,Terminator 3: Rise of the Machines,2003,R,109 minutes,Action,Jonathan Mostow,"Arnold Schwarzenegger,Nick Stahl","$433,058,296",0
10100868,3897,28244,Tequila Sunrise,1988,R,115 min,"Crime, Drama, Romance",Robert Towne,"Mel Gibson,Michelle Pfeiffer,Kurt Russell,Raul Julia",$41.29M,Tequila Sunrise,1988,R,-1,Thriller/Suspense,-1,"Michelle Pfeiffer,Mel Gibson,Kurt Russell",-1,1
10106725,1664,28286,The Good the Bad the Weird,2008,R,130 min,"Action, Adventure, Western",Jee-woon Kim,"Kang-ho Song,Byung-hun Lee,Woo-sung Jung,Je-mun Yun",$0.13M,The Tender Hook,2008,R,-1,-1,Jonathan Ogilvie,"Hugo Weaving,Rose Byrne,Matt Le Nevez",-1,0
10123960,1615,28321,I Saw the Devil,2010,Not Rated,142 min,"Action, Drama, Horror",Jee-woon Kim,"Byung-hun Lee,Min-sik Choi,Joon-hyeok Lee,In-seo Kim",$0.13M,The Temptation of St. Tony,2010,Not Rated,-1,Drama,-1,-1,-1,0
10138941,5,28383,Let the Right One In,2008,R,115 min,"Drama, Horror, Romance",Tomas Alfredson,"Kåre Hedebrant,Lina Leandersson,Per Ragnar,Henrik Dahl",$2.12M,Repo! The Genetic Opera,2008,R,-1,Musical,Darren Lynn Bousman,Alexa Vega,"$198,883",0
10140059,1664,28383,The Good the Bad the Weird,2008,R,130 min,"Action, Adventure, Western",Jee-woon Kim,"Kang-ho Song,Byung-hun Lee,Woo-sung Jung,Je-mun Yun",$0.13M,Repo! The Genetic Opera,2008,R,-1,Musical,Darren Lynn Bousman,Alexa Vega,"$198,883",0
10141923,4286,28390,The Loved Ones,2009,R,84 min,"Horror, Thriller",Sean Byrne,"Xavier Samuel,Robin McLeavy,Victoria Thaine,Jessica McNamee",-1,The Telling,2009,R,-1,-1,-1,-1,-1,0
10165379,3619,28486,The Sessions,2012,R,95 min,"Biography, Comedy, Drama",Ben Lewin,"John Hawkes,Helen Hunt,William H. Macy,Moon Bloodgood",$6.00M,Werewolf: The Beast Among Us,2012,R,-1,Horror,-1,-1,-1,0
10172789,5,28505,Let the Right One In,2008,R,115 min,"Drama, Horror, Romance",Tomas Alfredson,"Kåre Hedebrant,Lina Leandersson,Per Ragnar,Henrik Dahl",$2.12M,Remember the Daze,2008,R,-1,Comedy,-1,"Amber Heard,Alexa Vega",-1,0
10185435,872,28546,The Sandlot,1993,PG,101 min,"Comedy, Drama, Family",David Mickey Evans,"Tom Guiry,Mike Vitar,Art LaFleur,Patrick Renna",$32.42M,The Remains of the Day,1993,PG,-1,Drama,James Ivory,-1,"$63,954,968",0
10192175,2169,28556,The Cooler,2003,R,101 min,"Crime, Drama, Fantasy",Wayne Kramer,"William H. Macy,Maria Bello,Alec Baldwin,Shawn Hatosy",$8.24M,Tears of the Sun,2003,R,109 minutes,Action,Antoine Fuqua,"Bruce Willis,Monica Bellucci","$85,632,458",0
10192724,3735,28556,The Best of Youth,2003,R,366 min,"Drama, Romance",Marco Tullio Giordana,"Luigi Lo Cascio,Alessio Boni,Jasmine Trinca,Sonia Bergamasco",$0.25M,Tears of the Sun,2003,R,109 minutes,Action,Antoine Fuqua,"Bruce Willis,Monica Bellucci","$85,632,458",0
10200200,1054,28571,This Is the End,2013,R,107 min,"Comedy, Fantasy",Evan Goldberg,"Seth Rogen,James Franco,Jonah Hill,Seth Rogen,Jay Baruchel",$101.47M,The Reluctant Fundamentalist,2013,R,128 minutes,Drama,Mira Nair,"Riz Ahmed,Kate Hudson,Liev Schreiber,Kiefer Sutherland",-1,0
10201024,3221,28574,Religulous,2008,R,101 min,"Documentary, Comedy, War",Larry Charles,"Bill Maher,Tal Bachman,Jonathan Boulden,Steve Burg",$13.00M,Religulous,2008,R,101 minutes,Documentary,Larry Charles,Bill Maher,"$13,881,317",1
10283486,1657,28796,Before the Devil Knows You're Dead,2007,R,117 min,"Crime, Drama, Thriller",Sidney Lumet,"Philip Seymour Hoffman,Ethan Hawke,Albert Finney,Marisa Tomei",$7.08M,We Own the Night,2007,R,118 minutes,Drama,James Gray,"Joaquin Phoenix,Mark Wahlberg,Eva Mendes,Robert Duvall","$55,307,857",0
10318703,2626,28898,The Life of Oharu,1952,Not Rated,133 min,Drama,Kenji Mizoguchi,"Kinuyo Tanaka,Tsukie Matsuura,Ichirô Sugai,Toshirô Mifune",-1,Tales of Hoffmann,1952,Not Rated,125 minutes,Musical,Michael Powell,Moira Shearer,-1,0
10321913,2638,28905,Bang the Drum Slowly,1973,PG,96 min,"Drama, Sport",John D. Hancock,"Michael Moriarty,Robert De Niro,Vincent Gardenia,Phil Foster",-1,The Way We Were,1973,PG,118 minutes,-1,Sydney Pollack,Robert Redford,-1,0
10329234,1696,28920,The Basketball Diaries,1995,R,102 min,"Biography, Crime, Drama",Scott Kalvert,"Leonardo DiCaprio,Lorraine Bracco,Marilyn Sokol,James Madio",$2.42M,Tales from the Hood,1995,R,-1,Horror,-1,-1,-1,0
10345831,651,28935,Rise of the Planet of the Apes,2011,PG-13,105 min,"Action, Drama, Sci-Fi",Rupert Wyatt,"James Franco,Andy Serkis,Freida Pinto,Karin Konoval",$176.76M,The Way,2011,PG-13,115 minutes,Drama,Emilio Estevez,"Martin Sheen,Deborah Kara Unger,Yorick van Wageningen,James Nesbitt","$11,882,191",0
10346833,2194,28936,The Wolverine,2013,PG-13,126 min,"Action, Adventure, Sci-Fi",James Mangold,"Hugh Jackman,Will Yun Lee,Tao Okamoto,Rila Fukushima",$132.56M,The Way Way Back,2013,PG-13,103 minutes,Comedy,Nat Faxon,"Steve Carell,Toni Collette,Allison Janney,AnnaSophia Robb,Sam Rockwell,Maya Rudolph,Liam James","$26,853,810",0
10360802,4126,28957,Anchorman 2: The Legend Continues,2013,PG-13,119 min,Comedy,Adam McKay,"Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell",$127.35M,RED 2,2013,PG-13,116 minutes,Action,Dean Parisot,"Bruce Willis,John Malkovich,Mary-Louise Parker,Anthony Hopkins,Helen Mirren,Catherine Zeta-Jones,Byung-hun Lee","$137,162,560",0
10380721,1006,29000,The Big Short,2015,R,130 min,"Biography, Comedy, Drama",Adam McKay,"Christian Bale,Steve Carell,Ryan Gosling,Brad Pitt",$70.26M,The Water Diviner,2015,R,112 minutes,Drama,Russell Crowe,Russell Crowe,"$30,864,649",0
10401102,1609,29038,Shadow of the Vampire,2000,R,92 min,"Drama, Horror",E. Elias Merhige,"John Malkovich,Willem Dafoe,Udo Kier,Cary Elwes",$8.29M,The Watcher,2000,R,-1,Thriller/Suspense,-1,Keanu Reeves,"$47,267,829",0
10417736,1487,29075,In the Bedroom,2001,R,130 min,"Crime, Drama",Todd Field,"Tom Wilkinson,Sissy Spacek,Nick Stahl,Marisa Tomei",$35.93M,The Wash,2001,R,93 minutes,Comedy,-1,-1,-1,0
10420352,2474,29087,My Sassy Girl,2001,Not Rated,123 min,"Comedy, Drama, Romance",Jae-young Kwak,"Tae-hyun Cha,Ji-hyun Jun,In-mun Kim,Wok-suk Song",-1,A Real Young Girl,2001,Not Rated,-1,-1,-1,-1,-1,0
10422081,3511,29098,Kiss of the Dragon,2001,R,98 min,"Action, Crime, Drama",Chris Nahon,"Jet Li,Bridget Fonda,Tchéky Karyo,Max Ryan",$36.85M,Tailor of Panama,2001,R,-1,Thriller/Suspense,John Boorman,-1,"$27,491,653",0
10453293,4242,29178,The Wedding Banquet,1993,R,106 min,"Comedy, Drama, Romance",Ang Lee,"Winston Chao,May Chin,Ah-Lei Gua,Sihung Lung",$6.93M,Warlock: The Armageddon,1993,R,-1,Horror,-1,-1,-1,0
10483641,1645,29264,Star Wars: Episode III - Revenge of the Sith,2005,PG-13,140 min,"Action, Adventure, Fantasy",George Lucas,"Hayden Christensen,Natalie Portman,Ewan McGregor,Samuel L. Jackson",$380.26M,War of the Worlds,2005,PG-13,116 minutes,Action,Steven Spielberg,-1,"$606,836,535",0
10502412,1612,29311,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,R,84 min,Comedy,Larry Charles,"Sacha Baron Cohen,Ken Davitian,Luenell,Chester",$128.51M,Rape of the Soul,2006,R,-1,Documentary,-1,-1,-1,0
10516108,1006,29352,The Big Short,2015,R,130 min,"Biography, Comedy, Drama",Adam McKay,"Christian Bale,Steve Carell,Ryan Gosling,Brad Pitt",$70.26M,The Wannabe,2015,R,90 minutes,Drama,Nick Sandow,"Vincent Piazza,Patricia Arquette",$272,0
10546923,2328,29487,The Long Riders,1980,R,100 min,Western,Walter Hill,"David Carradine,Stacy Keach,Dennis Quaid,Keith Carradine",$23.00M,Up the Academy,1980,R,88 minutes,Comedy,"Robert Downey, Sr.",-1,-1,0
10560567,1996,29525,Rumble in the Bronx,1995,R,87 min,"Action, Comedy, Crime",Stanley Tong,"Jackie Chan,Anita Mui,Françoise Yip,Bill Tung",$32.39M,The Walking Dead,1995,R,-1,Drama,-1,-1,-1,0
10562454,1485,29531,The Orphanage,2007,R,105 min,"Drama, Mystery, Thriller",J.A. Bayona,"Belén Rueda,Fernando Cayo,Roger Príncep,Mabel Rivera",$7.16M,The Walker,2007,R,-1,Drama,Paul Schrader,-1,"$508,203",0
10562605,1723,29531,Sweeney Todd: The Demon Barber of Fleet Street,2007,R,116 min,"Drama, Horror, Musical",Tim Burton,"Johnny Depp,Helena Bonham Carter,Alan Rickman,Timothy Spall",$52.90M,The Walker,2007,R,-1,Drama,Paul Schrader,-1,"$508,203",0
10584377,4288,29577,The End of the Tour,2015,R,106 min,"Biography, Drama",James Ponsoldt,"Jason Segel,Jesse Eisenberg,Anna Chlumsky,Mamie Gummer",$2.99M,A Walk in the Woods,2015,R,104 minutes,Adventure,Ken Kwapis,"Robert Redford,Nick Nolte","$35,225,827",0
10600621,1415,29628,Man on the Moon,1999,R,118 min,"Biography, Comedy, Drama",Milos Forman,"Jim Carrey,Danny DeVito,Gerry Becker,Greyson Erik Pendry",$34.58M,Raising the Stakes,1999,R,-1,-1,-1,-1,-1,0
10615478,990,29708,Exit Through the Gift Shop,2010,R,87 min,"Documentary, Comedy, Crime",Banksy,"Banksy,Mr. Brainwash,Space Invader,Debora Guetta",$3.29M,The Virginity Hit,2010,R,86 minutes,Comedy,-1,-1,-1,0
10652894,3016,29844,The Bank Job,2008,R,111 min,"Crime, Drama, Romance",Roger Donaldson,"Jason Statham,Saffron Burrows,Stephen Campbell Moore,Daniel Mays",$30.03M,Vince Vaughnâ€™s Wild West Comedy Show: 30 Days & 30 Nightsâ€”Hollywood to the Heartland,2008,R,100 minutes,Documentary,-1,-1,-1,0
